QtrNum,Force Name,Region,Financial Year,Financial Quarter,Population,Knife enabled,Violence with Injury,Homicide and serious injury,Knife Crime,RateKE,RateVWI,RateKC,ZScoreKE,ZScoreVWI,ZScoreKC
23,Durham,North East,2013/14,Q3,627.789,11,25,0,36,0.175218107,0.39822297,0.573441077,-0.505124647,-0.616769158,-0.622492217
20,Durham,North East,2012/13,Q4,627.789,13,21,2,36,0.207075944,0.334507295,0.573441077,-0.421802854,-0.815580562,-0.622492217
26,West Mercia,West Midlands,2014/15,Q2,1258.711,14,57,1,72,0.111224896,0.452844219,0.572013751,-0.672494106,-0.446335003,-0.624660314
25,West Mercia,West Midlands,2014/15,Q1,1258.711,24,46,2,72,0.19067125,0.36545323,0.572013751,-0.464708105,-0.719020261,-0.624660314
37,Norfolk,East,2017/18,Q1,892.87,14,36,1,51,0.156797742,0.403194194,0.571191775,-0.553301733,-0.601257496,-0.62590889
9,Sussex,South East,2010/11,Q1,1680.791,42,54,0,96,0.249882347,0.321277303,0.57115965,-0.309845907,-0.856861976,-0.625957686
34,Devon and Cornwall,South West,2016/17,Q2,1733.911,24,73,2,99,0.138415409,0.421013535,0.570963562,-0.601379352,-0.545655978,-0.626255544
1,Dorset,South West,2008/09,Q1,771.884,8,36,0,44,0.103642516,0.466391323,0.570033839,-0.692325254,-0.404064106,-0.627667785
9,Dorset,South West,2010/11,Q1,771.884,10,33,1,44,0.129553145,0.427525379,0.570033839,-0.62455794,-0.525337133,-0.627667785
22,Dorset,South West,2013/14,Q2,771.884,11,32,1,44,0.14250846,0.414570065,0.570033839,-0.590674283,-0.565761476,-0.627667785
5,Dorset,South West,2009/10,Q1,771.884,12,31,1,44,0.155463774,0.40161475,0.570033839,-0.556790626,-0.606185818,-0.627667785
14,Wiltshire,South West,2011/12,Q2,706.314,11,29,0,40,0.155738099,0.410582262,0.566320362,-0.55607315,-0.578204578,-0.633308531
8,Wiltshire,South West,2009/10,Q4,706.314,15,25,0,40,0.212370136,0.353950226,0.566320362,-0.407956292,-0.754912972,-0.633308531
18,Derbyshire,East Midlands,2012/13,Q2,1041.998,30,28,1,59,0.287908422,0.268714527,0.566219897,-0.21039155,-1.020873097,-0.633461136
22,Cambridgeshire,East,2013/14,Q2,849.035,20,27,1,48,0.235561549,0.318008092,0.565347718,-0.347300883,-0.867062866,-0.634785969
17,Sussex,South East,2012/13,Q1,1680.791,42,48,5,95,0.249882347,0.285579825,0.565210071,-0.309845907,-0.968248471,-0.634995055
30,Devon and Cornwall,South West,2015/16,Q2,1733.911,27,71,0,98,0.155717335,0.409478918,0.565196253,-0.556127458,-0.581647333,-0.635016044
39,Devon and Cornwall,South West,2017/18,Q3,1733.911,24,71,3,98,0.138415409,0.409478918,0.565196253,-0.601379352,-0.581647333,-0.635016044
43,Devon and Cornwall,South West,2018/19,Q3,1733.911,28,68,2,98,0.161484644,0.392176992,0.565196253,-0.541043493,-0.635634365,-0.635016044
5,Lincolnshire,East Midlands,2009/10,Q1,743.413,11,31,0,42,0.147966205,0.416995667,0.564961872,-0.57639996,-0.558192892,-0.635372067
21,Lincolnshire,East Midlands,2013/14,Q1,743.413,9,31,2,42,0.121063258,0.416995667,0.564961872,-0.646762605,-0.558192892,-0.635372067
14,Gwent,Wales,2011/12,Q2,584.133,5,26,2,33,0.085596945,0.445104112,0.564939834,-0.739522098,-0.470486386,-0.635405542
27,Gwent,Wales,2014/15,Q3,584.133,4,26,3,33,0.068477556,0.445104112,0.564939834,-0.78429658,-0.470486386,-0.635405542
7,Suffolk,East,2009/10,Q3,745.274,7,33,2,42,0.093925187,0.442790168,0.563551123,-0.717740201,-0.47770656,-0.637514983
9,Suffolk,East,2010/11,Q1,745.274,9,31,2,42,0.120760955,0.415954401,0.563551123,-0.647553257,-0.561441946,-0.637514983
11,Suffolk,East,2010/11,Q3,745.274,15,27,0,42,0.201268258,0.362282865,0.563551123,-0.436992422,-0.728912719,-0.637514983
8,Cheshire,North West,2009/10,Q4,1048.087,19,38,2,59,0.181282661,0.362565321,0.562930367,-0.489263259,-0.728031373,-0.638457907
24,Cheshire,North West,2013/14,Q4,1048.087,28,31,0,59,0.267153395,0.295776973,0.562930367,-0.264674773,-0.936430411,-0.638457907
30,Cheshire,North West,2015/16,Q2,1048.087,25,31,3,59,0.238529817,0.295776973,0.562930367,-0.339537601,-0.936430411,-0.638457907
28,Cumbria,North West,2014/15,Q4,497.906,3,24,1,28,0.060252337,0.482018694,0.562355143,-0.805809025,-0.355302171,-0.639331669
5,Cumbria,North West,2009/10,Q1,497.906,5,23,0,28,0.100420561,0.461934582,0.562355143,-0.700752036,-0.417970432,-0.639331669
23,Hertfordshire,East,2013/14,Q3,1176.72,31,34,1,66,0.26344415,0.288938745,0.560881093,-0.274376025,-0.957767666,-0.64157074
37,Northumbria,North East,2017/18,Q1,1444.759,28,51,2,81,0.193803949,0.353000051,0.560647139,-0.456514765,-0.757877795,-0.641926115
28,Avon and Somerset,South West,2014/15,Q4,1680.715,35,56,3,94,0.208244705,0.333191529,0.55928578,-0.418746046,-0.819686134,-0.643994009
28,Northamptonshire,East Midlands,2014/15,Q4,733.128,21,18,2,41,0.286443841,0.245523292,0.559247498,-0.214222053,-1.093236484,-0.644052159
15,Hampshire,South East,2011/12,Q3,1969.331,44,64,2,110,0.223426128,0.324983459,0.55856532,-0.37904017,-0.845297695,-0.645088383
3,Durham,North East,2008/09,Q3,627.789,3,32,0,35,0.047786756,0.509725401,0.557512158,-0.838411819,-0.268849201,-0.646688128
5,Durham,North East,2009/10,Q1,627.789,6,28,1,35,0.095573513,0.446009726,0.557512158,-0.713429129,-0.467660605,-0.646688128
26,Durham,North East,2014/15,Q2,627.789,5,28,2,35,0.079644594,0.446009726,0.557512158,-0.755090026,-0.467660605,-0.646688128
28,Dorset,South West,2014/15,Q4,771.884,11,31,1,43,0.14250846,0.40161475,0.557078525,-0.590674283,-0.606185818,-0.647346814
18,Kent,South East,2012/13,Q2,1820.435,34,64,3,101,0.186768547,0.351564324,0.554812449,-0.474915333,-0.762357679,-0.650788967
14,South Wales,Wales,2011/12,Q2,1317.325,23,46,4,73,0.174596246,0.349192492,0.554153303,-0.506751076,-0.769758482,-0.651790204
8,Hampshire,South East,2009/10,Q4,1969.331,37,69,3,109,0.187881062,0.350372792,0.553487453,-0.472005633,-0.766075606,-0.652801625
12,Cheshire,North West,2010/11,Q4,1048.087,15,43,0,58,0.14311789,0.410271285,0.553389175,-0.589080364,-0.579174918,-0.65295091
9,Cheshire,North West,2010/11,Q1,1048.087,28,29,1,58,0.267153395,0.276694587,0.553389175,-0.264674773,-0.995972993,-0.65295091
33,North Yorkshire,Yorkshire,2016/17,Q1,813.233,7,38,0,45,0.086076192,0.467270758,0.55334695,-0.738268661,-0.401320015,-0.653015049
27,North Yorkshire,Yorkshire,2014/15,Q3,813.233,10,35,0,45,0.122965989,0.430380961,0.55334695,-0.641786155,-0.51642689,-0.653015049
14,Sussex,South East,2011/12,Q2,1680.791,44,49,0,93,0.261781506,0.291529405,0.553310911,-0.278724545,-0.949684055,-0.653069791
14,Hertfordshire,East,2011/12,Q2,1176.72,27,36,2,65,0.229451356,0.305935142,0.552382895,-0.363281636,-0.904733974,-0.654479441
22,Hertfordshire,East,2013/14,Q2,1176.72,29,34,2,65,0.246447753,0.288938745,0.552382895,-0.318828831,-0.957767666,-0.654479441
6,Wiltshire,South West,2009/10,Q2,706.314,10,29,0,39,0.14158009,0.410582262,0.552162353,-0.593102364,-0.578204578,-0.654814443
9,Wiltshire,South West,2010/11,Q1,706.314,14,25,0,39,0.198212127,0.353950226,0.552162353,-0.444985506,-0.754912972,-0.654814443
27,Wiltshire,South West,2014/15,Q3,706.314,14,25,0,39,0.198212127,0.353950226,0.552162353,-0.444985506,-0.754912972,-0.654814443
3,Suffolk,East,2008/09,Q3,745.274,9,32,0,41,0.120760955,0.429372285,0.55013324,-0.647553257,-0.519574253,-0.657896651
25,Suffolk,East,2014/15,Q1,745.274,11,30,0,41,0.147596723,0.402536517,0.55013324,-0.577366312,-0.60330964,-0.657896651
19,Essex,East,2012/13,Q3,1802.164,47,52,0,99,0.260797574,0.288541997,0.549339572,-0.281297945,-0.959005634,-0.659102227
9,Kent,South East,2010/11,Q1,1820.435,33,65,2,100,0.181275355,0.357057516,0.549319256,-0.489282368,-0.745217324,-0.659133086
7,Kent,South East,2009/10,Q3,1820.435,39,59,2,100,0.21423451,0.324098361,0.549319256,-0.40308016,-0.848059457,-0.659133086
17,Kent,South East,2012/13,Q1,1820.435,37,59,4,100,0.203248125,0.324098361,0.549319256,-0.43181423,-0.848059457,-0.659133086
2,Norfolk,East,2008/09,Q2,892.87,20,27,2,49,0.223996774,0.302395646,0.548792097,-0.377547687,-0.91577823,-0.659933837
18,Hampshire,South East,2012/13,Q2,1969.331,33,72,3,108,0.167569596,0.365606391,0.548409587,-0.525128755,-0.718542353,-0.660514867
10,Hampshire,South East,2010/11,Q2,1969.331,38,68,2,108,0.192958929,0.345294925,0.548409587,-0.458724853,-0.781920024,-0.660514867
22,West Mercia,West Midlands,2013/14,Q2,1258.711,24,43,2,69,0.19067125,0.341619323,0.548179844,-0.464708105,-0.793388968,-0.660863845
36,Devon and Cornwall,South West,2016/17,Q4,1733.911,27,67,1,95,0.155717335,0.386409683,0.547894327,-0.556127458,-0.653630043,-0.661297544
42,Gwent,Wales,2018/19,Q2,584.133,12,19,1,32,0.205432667,0.325268389,0.547820445,-0.426100723,-0.844408629,-0.66140977
15,Sussex,South East,2011/12,Q3,1680.791,45,44,3,92,0.267731086,0.261781506,0.547361332,-0.263163864,-1.042506135,-0.662107159
15,Derbyshire,East Midlands,2011/12,Q3,1041.998,15,39,3,57,0.143954211,0.374280949,0.547026002,-0.586893029,-0.691475215,-0.662616523
25,Northumbria,North East,2014/15,Q1,1444.759,16,62,1,79,0.110745114,0.429137316,0.546804,-0.67374894,-0.520307422,-0.662953742
25,Thames Valley,South East,2014/15,Q1,2379.191,41,88,1,130,0.172327484,0.369873625,0.546404219,-0.512684853,-0.705227344,-0.663561007
10,Gloucestershire,South West,2010/11,Q2,623.129,9,24,1,34,0.144432373,0.385152994,0.545633408,-0.585642433,-0.657551277,-0.664731863
15,Hertfordshire,East,2011/12,Q3,1176.72,31,31,2,64,0.26344415,0.26344415,0.543884696,-0.274376025,-1.037318205,-0.667388143
33,Cheshire,North West,2016/17,Q1,1048.087,19,35,3,57,0.181282661,0.333941743,0.543847982,-0.489263259,-0.817345246,-0.667443912
16,Cheshire,North West,2011/12,Q4,1048.087,31,27,-1,57,0.295776973,0.257612202,0.543847982,-0.189811944,-1.055515575,-0.667443912
26,Dyfed-Powys,Wales,2014/15,Q2,515.87,10,18,0,28,0.193847287,0.348925117,0.542772404,-0.456401418,-0.770592772,-0.669077707
27,Cumbria,North West,2014/15,Q3,497.906,4,22,1,27,0.080336449,0.44185047,0.542271031,-0.75328053,-0.480638693,-0.669839289
7,Devon and Cornwall,South West,2009/10,Q3,1733.911,13,79,2,94,0.074975013,0.455617388,0.542127018,-0.767302965,-0.437681913,-0.670058044
26,Hampshire,South East,2014/15,Q2,1969.331,29,76,1,106,0.14725813,0.385917857,0.538253854,-0.578251876,-0.655164681,-0.675941352
24,Lincolnshire,East Midlands,2013/14,Q4,743.413,13,26,1,40,0.174869151,0.349738302,0.538058926,-0.506037315,-0.768055399,-0.676237447
4,Wiltshire,South West,2008/09,Q4,706.314,9,29,0,38,0.127422081,0.410582262,0.538004344,-0.630131578,-0.578204578,-0.676320356
5,Norfolk,East,2009/10,Q1,892.87,9,39,0,48,0.100798549,0.43679371,0.537592259,-0.699763439,-0.496417251,-0.67694631
9,Norfolk,East,2010/11,Q1,892.87,7,39,2,48,0.078398871,0.43679371,0.537592259,-0.758348121,-0.496417251,-0.67694631
20,Avon and Somerset,South West,2012/13,Q4,1680.715,33,56,1,90,0.196345008,0.333191529,0.535486385,-0.449868816,-0.819686134,-0.680145117
13,Hampshire,South East,2011/12,Q1,1969.331,27,77,1,105,0.137102397,0.390995724,0.533175987,-0.604813437,-0.639320264,-0.683654594
40,Northumbria,North East,2017/18,Q4,1444.759,31,45,1,77,0.214568658,0.311470633,0.532960861,-0.402206221,-0.887461635,-0.68398137
6,Kent,South East,2009/10,Q2,1820.435,43,52,2,97,0.23620728,0.285646013,0.532839678,-0.345612022,-0.968041946,-0.684165445
24,West Mercia,West Midlands,2013/14,Q4,1258.711,27,38,2,67,0.214505156,0.301896146,0.532290573,-0.402372305,-0.917336813,-0.684999531
34,North Wales,Wales,2016/17,Q2,695.822,4,32,1,37,0.057485966,0.45988773,0.531745188,-0.81304426,-0.424357205,-0.685827968
23,North Wales,Wales,2013/14,Q3,695.822,12,24,1,37,0.172457899,0.344915797,0.531745188,-0.512343764,-0.783103012,-0.685827968
12,Dorset,South West,2010/11,Q4,771.884,22,16,3,41,0.28501692,0.207285032,0.531167896,-0.217954058,-1.212550954,-0.686704871
43,Gwent,Wales,2018/19,Q3,584.133,6,25,0,31,0.102716333,0.427984723,0.530701056,-0.694747616,-0.523903849,-0.687413997
8,Gwent,Wales,2009/10,Q4,584.133,7,21,3,31,0.119835722,0.359507167,0.530701056,-0.649973133,-0.737573703,-0.687413997
8,Gloucestershire,South West,2009/10,Q4,623.129,13,17,3,33,0.208624538,0.272816704,0.529585367,-0.417752622,-1.008073114,-0.689108721
34,Sussex,South East,2016/17,Q2,1680.791,40,47,2,89,0.237983188,0.279630246,0.529512593,-0.340967269,-0.986812887,-0.689219264
14,Hampshire,South East,2011/12,Q2,1969.331,21,81,2,104,0.106635197,0.41130719,0.528098121,-0.68449812,-0.575942593,-0.691367837
15,Kent,South East,2011/12,Q3,1820.435,39,54,3,96,0.21423451,0.296632398,0.527346486,-0.40308016,-0.933761234,-0.692509565
13,Staffordshire,West Midlands,2011/12,Q1,1120.348,17,42,0,59,0.151738567,0.374883518,0.526622085,-0.566533628,-0.689595023,-0.693609924
7,Norfolk,East,2009/10,Q3,892.87,12,32,3,47,0.134398065,0.358394839,0.52639242,-0.611886416,-0.741044489,-0.693958784
18,Northumbria,North East,2012/13,Q2,1444.759,25,50,1,76,0.17303924,0.346078481,0.526039291,-0.510823309,-0.779475102,-0.694495184
41,Durham,North East,2018/19,Q1,627.789,4,29,0,33,0.063715675,0.461938645,0.52565432,-0.796750922,-0.417957754,-0.695079952
17,Durham,North East,2012/13,Q1,627.789,8,24,1,33,0.12743135,0.382294051,0.52565432,-0.630107336,-0.666472009,-0.695079952
4,Durham,North East,2008/09,Q4,627.789,8,23,2,33,0.12743135,0.366365132,0.52565432,-0.630107336,-0.71617486,-0.695079952
28,Durham,North East,2014/15,Q4,627.789,11,22,0,33,0.175218107,0.350436213,0.52565432,-0.505124647,-0.765877711,-0.695079952
3,Lincolnshire,East Midlands,2008/09,Q3,743.413,7,32,0,39,0.094160312,0.43044714,0.524607452,-0.71712525,-0.516220391,-0.696670136
9,Lincolnshire,East Midlands,2010/11,Q1,743.413,8,30,1,39,0.107611785,0.403544194,0.524607452,-0.681943928,-0.600165394,-0.696670136
27,Lincolnshire,East Midlands,2014/15,Q3,743.413,7,29,3,39,0.094160312,0.390092721,0.524607452,-0.71712525,-0.642137895,-0.696670136
27,Avon and Somerset,South West,2014/15,Q3,1680.715,51,35,2,88,0.303442285,0.208244705,0.523586688,-0.169763893,-1.209556496,-0.69822067
34,Dyfed-Powys,Wales,2016/17,Q2,515.87,4,23,0,27,0.077538915,0.44584876,0.523387675,-0.760597272,-0.468162866,-0.698522969
37,Suffolk,East,2017/18,Q1,745.274,8,30,1,39,0.107343071,0.402536517,0.523297472,-0.682646729,-0.60330964,-0.698659987
5,Suffolk,East,2009/10,Q1,745.274,14,25,0,39,0.187850374,0.335447097,0.523297472,-0.472085895,-0.812648105,-0.698659987
24,Cumbria,North West,2013/14,Q4,497.906,4,22,0,26,0.080336449,0.44185047,0.522186919,-0.75328053,-0.480638693,-0.700346909
9,Warwickshire,West Midlands,2010/11,Q1,556.75,8,21,0,29,0.143691064,0.377189044,0.520880108,-0.58758127,-0.682401115,-0.702331946
3,Warwickshire,West Midlands,2008/09,Q3,556.75,14,15,0,29,0.251459362,0.269420745,0.520880108,-0.305721341,-1.018669491,-0.702331946
16,Dorset,South West,2011/12,Q4,771.884,13,27,0,40,0.168419089,0.349793492,0.518212581,-0.52290697,-0.767883188,-0.706383899
36,Sussex,South East,2016/17,Q4,1680.791,27,59,1,87,0.160638652,0.351025202,0.517613433,-0.543256122,-0.764039897,-0.707294001
32,North Wales,Wales,2015/16,Q4,695.822,9,27,0,36,0.129343424,0.388030272,0.517373696,-0.62510645,-0.648573334,-0.70765816
38,Norfolk,East,2017/18,Q2,892.87,13,30,3,46,0.145597903,0.335995162,0.515192581,-0.582594075,-0.810937985,-0.710971257
37,Gwent,Wales,2017/18,Q1,584.133,5,25,0,30,0.085596945,0.427984723,0.513581667,-0.739522098,-0.523903849,-0.713418224
7,Gwent,Wales,2009/10,Q3,584.133,9,19,2,30,0.1540745,0.325268389,0.513581667,-0.560424169,-0.844408629,-0.713418224
25,Devon and Cornwall,South West,2014/15,Q1,1733.911,22,61,6,89,0.126880791,0.351805831,0.513290475,-0.631547282,-0.761604107,-0.713860543
28,Devon and Cornwall,South West,2014/15,Q4,1733.911,28,59,2,89,0.161484644,0.340271213,0.513290475,-0.541043493,-0.797595462,-0.713860543
30,Avon and Somerset,South West,2015/16,Q2,1680.715,24,58,4,86,0.142796369,0.345091226,0.51168699,-0.589921277,-0.782555624,-0.716296224
15,Lincolnshire,East Midlands,2011/12,Q3,743.413,8,28,2,38,0.107611785,0.376641248,0.511155979,-0.681943928,-0.684110396,-0.717102826
13,Lincolnshire,East Midlands,2011/12,Q1,743.413,13,24,1,38,0.174869151,0.322835355,0.511155979,-0.506037315,-0.852000402,-0.717102826
12,Kent,South East,2010/11,Q4,1820.435,41,49,3,93,0.225220895,0.269166435,0.510866908,-0.374346091,-1.019463012,-0.717541923
26,Suffolk,East,2014/15,Q2,745.274,8,29,1,38,0.107343071,0.389118633,0.509879588,-0.682646729,-0.645177333,-0.719041655
6,Durham,North East,2009/10,Q2,627.789,5,26,1,32,0.079644594,0.414151889,0.509725401,-0.755090026,-0.567066307,-0.719275864
12,Wiltshire,South West,2010/11,Q4,706.314,14,20,2,36,0.198212127,0.283160181,0.509688326,-0.444985506,-0.975798464,-0.719332182
12,Devon and Cornwall,South West,2010/11,Q4,1733.911,17,68,3,88,0.098044248,0.392176992,0.507523166,-0.706967106,-0.635634365,-0.722621043
21,Avon and Somerset,South West,2013/14,Q1,1680.715,30,52,3,85,0.178495462,0.309392134,0.505737142,-0.49655297,-0.893947156,-0.725334001
16,Avon and Somerset,South West,2011/12,Q4,1680.715,38,45,2,85,0.226094252,0.267743193,0.505737142,-0.372061893,-1.023903943,-0.725334001
10,Sussex,South East,2010/11,Q2,1680.791,36,49,0,85,0.214184869,0.291529405,0.505714274,-0.403209993,-0.949684055,-0.725368737
36,Cheshire,North West,2016/17,Q4,1048.087,15,38,0,53,0.14311789,0.362565321,0.505683211,-0.589080364,-0.728031373,-0.725415921
25,Dorset,South West,2014/15,Q1,771.884,13,25,1,39,0.168419089,0.323882863,0.505257267,-0.52290697,-0.848731873,-0.726062928
14,North Yorkshire,Yorkshire,2011/12,Q2,813.233,5,36,0,41,0.061482994,0.44267756,0.504160554,-0.802590332,-0.478057932,-0.727728826
32,Dyfed-Powys,Wales,2015/16,Q4,515.87,1,25,0,26,0.019384729,0.484618218,0.504002946,-0.912695199,-0.347190903,-0.727968231
11,Dyfed-Powys,Wales,2010/11,Q3,515.87,9,16,1,26,0.174462558,0.310155659,0.504002946,-0.507100727,-0.891564734,-0.727968231
8,Norfolk,East,2009/10,Q4,892.87,17,27,1,45,0.190397258,0.302395646,0.503992743,-0.46542471,-0.91577823,-0.727983731
33,North Wales,Wales,2016/17,Q1,695.822,5,30,0,35,0.071857458,0.431144747,0.503002205,-0.775456698,-0.514043657,-0.729488351
29,North Wales,Wales,2015/16,Q1,695.822,6,28,1,35,0.086228949,0.402401764,0.503002205,-0.737869136,-0.603730108,-0.729488351
16,Cumbria,North West,2011/12,Q4,497.906,5,20,0,25,0.100420561,0.401682245,0.502102807,-0.700752036,-0.605975215,-0.73085453
33,Cumbria,North West,2016/17,Q1,497.906,4,20,1,25,0.080336449,0.401682245,0.502102807,-0.75328053,-0.605975215,-0.73085453
18,Cumbria,North West,2012/13,Q2,497.906,8,17,0,25,0.160672898,0.341429908,0.502102807,-0.543166553,-0.793979998,-0.73085453
10,Devon and Cornwall,South West,2010/11,Q2,1733.911,19,65,3,87,0.109578865,0.374875066,0.501755857,-0.676799176,-0.689621397,-0.731381543
11,Sussex,South East,2010/11,Q3,1680.791,29,53,2,84,0.172537811,0.315327724,0.499764694,-0.51213476,-0.875426392,-0.734406106
39,Sussex,South East,2017/18,Q3,1680.791,35,45,4,84,0.208235289,0.267731086,0.499764694,-0.418770674,-1.023941719,-0.734406106
26,Lincolnshire,East Midlands,2014/15,Q2,743.413,11,26,0,37,0.147966205,0.349738302,0.497704506,-0.57639996,-0.768055399,-0.737535516
17,Lincolnshire,East Midlands,2012/13,Q1,743.413,10,25,2,37,0.134514731,0.336286828,0.497704506,-0.611581282,-0.8100279,-0.737535516
12,Hampshire,South East,2010/11,Q4,1969.331,22,74,2,98,0.111713064,0.375762124,0.497630921,-0.671217339,-0.686853517,-0.737647291
2,Gwent,Wales,2008/09,Q2,584.133,2,25,2,29,0.034238778,0.427984723,0.496462278,-0.873845544,-0.523903849,-0.739422451
34,Gwent,Wales,2016/17,Q2,584.133,3,24,2,29,0.051358167,0.410865334,0.496462278,-0.829071062,-0.577321313,-0.739422451
4,Gwent,Wales,2008/09,Q4,584.133,5,23,1,29,0.085596945,0.393745945,0.496462278,-0.739522098,-0.630738776,-0.739422451
20,Suffolk,East,2012/13,Q4,745.274,10,27,0,37,0.134178839,0.362282865,0.496461704,-0.612459784,-0.728912719,-0.739423323
21,Cheshire,North West,2013/14,Q1,1048.087,19,32,1,52,0.181282661,0.305318165,0.496142019,-0.489263259,-0.90665912,-0.739908923
22,Cheshire,North West,2013/14,Q2,1048.087,24,28,0,52,0.228988624,0.267153395,0.496142019,-0.364491878,-1.025744284,-0.739908923
41,Sussex,South East,2018/19,Q1,1680.791,31,49,3,83,0.18443697,0.291529405,0.493815114,-0.481013398,-0.949684055,-0.743443474
16,Sussex,South East,2011/12,Q4,1680.791,42,40,1,83,0.249882347,0.237983188,0.493815114,-0.309845907,-1.116763798,-0.743443474
15,Durham,North East,2011/12,Q3,627.789,6,22,3,31,0.095573513,0.350436213,0.493796483,-0.713429129,-0.765877711,-0.743471775
1,North Yorkshire,Yorkshire,2008/09,Q1,813.233,7,30,3,40,0.086076192,0.368897967,0.491863955,-0.738268661,-0.708271682,-0.74640727
25,North Yorkshire,Yorkshire,2014/15,Q1,813.233,11,28,1,40,0.135262588,0.344304769,0.491863955,-0.60962532,-0.785009599,-0.74640727
19,Northumbria,North East,2012/13,Q3,1444.759,24,44,3,71,0.166117671,0.304549063,0.491431443,-0.528926157,-0.909058942,-0.747064254
14,Kent,South East,2011/12,Q2,1820.435,40,47,2,89,0.219727702,0.25818005,0.488894138,-0.388713126,-1.053743723,-0.750918401
15,North Wales,Wales,2011/12,Q3,695.822,2,31,1,34,0.028742983,0.445516238,0.488630713,-0.888219384,-0.469200431,-0.751318542
19,North Wales,Wales,2012/13,Q3,695.822,8,27,-1,34,0.114971932,0.388030272,0.488630713,-0.662694012,-0.648573334,-0.751318542
24,Avon and Somerset,South West,2013/14,Q4,1680.715,31,48,3,82,0.18444531,0.285592739,0.487887595,-0.480991585,-0.968208177,-0.752447332
23,Sussex,South East,2013/14,Q3,1680.791,23,58,1,82,0.136840333,0.345075622,0.487865535,-0.605498846,-0.782604312,-0.752480842
22,Hampshire,South East,2013/14,Q2,1969.331,27,68,1,96,0.137102397,0.345294925,0.487475188,-0.604813437,-0.781920024,-0.753073776
20,Cheshire,North West,2012/13,Q4,1048.087,16,34,1,51,0.152659083,0.324400551,0.486600826,-0.564126088,-0.847116537,-0.754401925
28,Warwickshire,West Midlands,2014/15,Q4,556.75,6,21,0,27,0.107768298,0.377189044,0.484957342,-0.681534579,-0.682401115,-0.756898366
21,Warwickshire,West Midlands,2013/14,Q1,556.75,9,18,0,27,0.161652447,0.323304894,0.484957342,-0.540604615,-0.850535303,-0.756898366
27,Devon and Cornwall,South West,2014/15,Q3,1733.911,19,64,1,84,0.109578865,0.369107757,0.484453931,-0.676799176,-0.707617075,-0.757663043
11,Hertfordshire,East,2010/11,Q3,1176.72,21,35,1,57,0.178462166,0.297436943,0.484397308,-0.496640052,-0.93125082,-0.757749054
10,Hertfordshire,East,2010/11,Q2,1176.72,22,33,2,57,0.186960364,0.280440547,0.484397308,-0.474413649,-0.984284512,-0.757749054
24,Hertfordshire,East,2013/14,Q4,1176.72,22,33,2,57,0.186960364,0.280440547,0.484397308,-0.474413649,-0.984284512,-0.757749054
14,Lincolnshire,East Midlands,2011/12,Q2,743.413,7,26,3,36,0.094160312,0.349738302,0.484253033,-0.71712525,-0.768055399,-0.757968206
33,Lincolnshire,East Midlands,2016/17,Q1,743.413,9,22,5,36,0.121063258,0.295932409,0.484253033,-0.646762605,-0.935945404,-0.757968206
32,Suffolk,East,2015/16,Q4,745.274,16,20,0,36,0.214686142,0.268357678,0.48304382,-0.40189895,-1.021986571,-0.759804992
19,Hampshire,South East,2012/13,Q3,1969.331,30,64,1,95,0.152335996,0.324983459,0.482397322,-0.564971096,-0.845297695,-0.760787018
14,Cumbria,North West,2011/12,Q2,497.906,2,22,0,24,0.040168225,0.44185047,0.482018694,-0.858337519,-0.480638693,-0.76136215
13,Cumbria,North West,2011/12,Q1,497.906,3,21,0,24,0.060252337,0.421766358,0.482018694,-0.805809025,-0.543306954,-0.76136215
12,Sussex,South East,2010/11,Q4,1680.791,34,45,2,81,0.20228571,0.267731086,0.481915955,-0.434331355,-1.023941719,-0.76151821
10,Norfolk,East,2010/11,Q2,892.87,8,34,1,43,0.08959871,0.380794517,0.481593065,-0.72905578,-0.671150992,-0.762008678
7,Wiltshire,South West,2009/10,Q3,706.314,8,26,0,34,0.113264072,0.368108235,0.481372308,-0.667160793,-0.710735873,-0.762344007
30,Wiltshire,South West,2015/16,Q2,706.314,9,25,0,34,0.127422081,0.353950226,0.481372308,-0.630131578,-0.754912972,-0.762344007
10,North Yorkshire,Yorkshire,2010/11,Q2,813.233,11,27,1,39,0.135262588,0.33200817,0.479567356,-0.60962532,-0.823378557,-0.765085715
12,North Yorkshire,Yorkshire,2010/11,Q4,813.233,12,26,1,39,0.147559187,0.319711571,0.479567356,-0.577464485,-0.861747516,-0.765085715
26,Dorset,South West,2014/15,Q2,771.884,9,28,0,37,0.116597831,0.362748807,0.479346638,-0.658441597,-0.727458846,-0.765420985
15,Dorset,South West,2011/12,Q3,771.884,12,23,2,37,0.155463774,0.297972234,0.479346638,-0.556790626,-0.929580558,-0.765420985
19,Dorset,South West,2012/13,Q3,771.884,19,17,1,37,0.246150976,0.220240347,0.479346638,-0.319605029,-1.172126612,-0.765420985
10,Gwent,Wales,2010/11,Q2,584.133,5,23,0,28,0.085596945,0.393745945,0.479342889,-0.739522098,-0.630738776,-0.765426678
44,Gwent,Wales,2018/19,Q4,584.133,6,20,2,28,0.102716333,0.342387778,0.479342889,-0.694747616,-0.790991166,-0.765426678
11,Gwent,Wales,2010/11,Q3,584.133,8,19,1,28,0.136955111,0.325268389,0.479342889,-0.605198651,-0.844408629,-0.765426678
35,Gwent,Wales,2016/17,Q3,584.133,5,19,4,28,0.085596945,0.325268389,0.479342889,-0.739522098,-0.844408629,-0.765426678
